estimand,contrast,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,fdr_lt_0_05,nes_rank_descending,absolute_nes_rank
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,HALLMARK_ADIPOGENESIS,HALLMARK_ADIPOGENESIS,188,-0.2253314834991307,-1.1054025992436167,0.20867768595041322,0.41735537190082644,0.3778164419312745,3169,"tags=24%, list=18%, signal=20%",Tkt/Lpcat3/Ptger3/Pemt/Pex14/Vegfb/Tst/Gpam/Omd/Sorbs1/Dnajb9/Uqcr10/Pfkfb3/Pim3/Chuk/Suclg1/Rreb1/Slc1a5/Pfkl/Elmod3/G3bp2/Sqor/Mrpl15/Col4a1/Ptcd3/Abcb8/Arl4a/Gpx4/Rmdn3/Mdh2/Ywhag/Esyt1/Dhcr7/Aifm1/Ndufa5/Dld/Slc27a1/Esrra/Enpp2/Ccng2/Sod1/Elovl6/Idh1/Mylk/Lama4,FALSE,44,26
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,HALLMARK_ANDROGEN_RESPONSE,HALLMARK_ANDROGEN_RESPONSE,88,0.2586849100891822,1.1151578002002018,0.25660377358490566,0.4934687953555878,0.44671912000611114,1924,"tags=15%, list=11%, signal=13%",Homer2/Gpd1l/Hsd17b14/Fkbp5/Lifr/Sec24d/Gnai3/Hmgcr/B2m/Pdlim5/Idi1/Acsl3/Hmgcs1,FALSE,19,25
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,HALLMARK_WNT_BETA_CATENIN_SIGNALING,HALLMARK_WNT_BETA_CATENIN_SIGNALING,31,0.3047435011482096,1.0590168697144309,0.35435992578849723,0.6387362637362638,0.5782244071717756,2468,"tags=29%, list=14%, signal=25%",Frat1/Ncstn/Maml1/Jag2/Trp53/Rbpj/Ppard/Dkk1/Jag1,FALSE,20,27
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,HALLMARK_HEME_METABOLISM,HALLMARK_HEME_METABOLISM,171,0.21626135059149082,1.0361193415767773,0.3576923076923077,0.6387362637362638,0.5782244071717756,1905,"tags=18%, list=11%, signal=16%",Btrc/Agpat4/Dcaf11/Endod1/Mfhas1/Atp6v0a1/Alad/Tmcc2/Slc25a38/Blvrb/Kdm7a/Osbp2/Htatip2/Slc66a2/Sec14l1/Gde1/Usp15/Acsl6/Bmp2k/Nfe2/Bsg/Kel/Pcx/Dcun1d1/Dmtn/Ctsb/Lamp2/Riok3/Top1/Abcb6,FALSE,21,28
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_INFLAMMATORY_RESPONSE,162,0.21091385848868538,1.0125371396034093,0.4200743494423792,0.715397509578544,0.647623008671103,4725,"tags=28%, list=27%, signal=21%",Axl/Lck/Tlr3/Nod2/Clec5a/Hrh1/Gnai3/Atp2a2/Il15ra/Emp3/Acvr2a/Nampt/Slc31a1/Sri/Tnfrsf1b/Ebi3/Eif2ak2/Csf1/Osmr/Cybb/Plaur/Lpar1/Tnfsf10/Il6/C3ar1/Kif1b/Rgs1/Sphk1/Adgre1/Irf7/Cd69/Tapbp/Chst2/Slc7a1/Serpine1/Pdpn/Ptger4/Best1/Il4ra/Il1r1/Cmklr1/Ifnar1/Itgb3/Ly6e/Icam1/Cxcl10,FALSE,22,29
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,HALLMARK_KRAS_SIGNALING_UP,HALLMARK_KRAS_SIGNALING_UP,160,-0.2111363170662398,-1.006701483586127,0.4364406779661017,0.715397509578544,0.647623008671103,2138,"tags=17%, list=12%, signal=15%",Sema3b/Tnfaip3/Abcb1a/Tfpi/Wdr33/Ptcd2/Car2/Tph1/Ano1/Flt4/Satb1/Etv1/Mafb/Yrdc/Kcnn4/Inhba/Zfp639/Akt2/Pcp4/Klf4/Btbd3/Ammecr1/Evi5/Tlr8/Birc3/Trib1/Lif,FALSE,43,30
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,HALLMARK_PEROXISOME,HALLMARK_PEROXISOME,92,0.23117212704397103,1.0036491986581892,0.4578544061302682,0.715397509578544,0.647623008671103,2466,"tags=21%, list=14%, signal=18%",Vps4b/Cacna1b/Acsl4/Sult2b1/Acsl5/Mvp/Top2a/Sod2/Pex5/Pex11a/Dlg4/Idi1/Cel/Crat/Fdps/Tspo/Eci2/Rxrg/Scp2,FALSE,23,31
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,HALLMARK_XENOBIOTIC_METABOLISM,HALLMARK_XENOBIOTIC_METABOLISM,154,0.21117823867786348,0.9997583241252461,0.4484732824427481,0.715397509578544,0.647623008671103,4048,"tags=28%, list=23%, signal=22%",Aldh2/Gcnt2/Gss/Spint2/Apoe/Hes6/Slc6a6/Tdo2/Alas1/Ssr3/Atp2a2/Blvrb/Pdlim5/Etfdh/Npc1/Hmox1/Pcx/Acsm1/Entpd5/Acp2/Cyp2s1/Slc12a4/Ppard/Bphl/Mccc2/Fbln1/Cyfip2/Pts/Pgd/Hprt1/Pros1/Tmbim6/Ptgds/Acp1/Cyp27a1/Abcc2/Aco2/Retsat/Cat/Serpine1/Fah/Pdk4/Nfs1,FALSE,24,32
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,HALLMARK_APOPTOSIS,HALLMARK_APOPTOSIS,146,-0.20759106304468825,-0.9813768791769687,0.4989429175475687,0.7543807543807545,0.6829131039657356,3738,"tags=23%, list=21%, signal=18%",Casp1/Ddit3/Crebbp/Ebp/Btg2/Rhot2/Jun/Plppr4/Timp2/Ccnd1/Fas/Rela/Wee1/Eno2/Dffa/Ctnnb1/Mcl1/Il18/Gna15/Gpx4/Satb1/Il1a/Cdc25b/Anxa1/Sc5d/Sptan1/Sod1/Bax/Txnip/Bcl2l2/Rhob/Casp2/Birc3/Smad7,FALSE,42,33
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,157,-0.20409991222228593,-0.9751783751060985,0.5280665280665281,0.7543807543807545,0.6829131039657356,4541,"tags=31%, list=26%, signal=23%",Cdh11/Lrp1/Bmp1/Nt5e/Postn/Timp3/Lama2/Wipf1/Col6a3/Lgals1/Thbs2/Gpc1/Pcolce2/Mfap5/Fgf2/Id2/Jun/Col5a1/Lamc1/Fas/Rgs4/Basp1/Eno2/Calu/Wnt5a/Igfbp4/Lrrc15/Sgcd/Tnfaip3/Col4a1/Il15/Col16a1/Fermt2/Itgb5/Spock1/Tnc/Inhba/Slc6a8/Sgcg/Col6a2/Gja1/Sfrp4/Igfbp2/Fn1/Rhob/Fap/Itgav/Mylk/Col7a1,FALSE,41,34
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,HALLMARK_TGF_BETA_SIGNALING,HALLMARK_TGF_BETA_SIGNALING,50,-0.2532571885225445,-0.9670993215316398,0.5277777777777778,0.7543807543807545,0.6829131039657356,4292,"tags=32%, list=24%, signal=24%",Tjp1/Smad1/Klf10/Id2/Ifngr2/Id1/Ltbp2/Fkbp1a/Ctnnb1/Junb/Map3k7/Hipk2/Ski/Arid4b/Ncor2/Smad7,FALSE,40,35
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,HALLMARK_UV_RESPONSE_DN,HALLMARK_UV_RESPONSE_DN,131,0.21043032815164556,0.9649321097229905,0.5540540540540541,0.7695195195195195,0.6966176703018808,1781,"tags=14%, list=10%, signal=12%",Bmpr1a/Map1b/Dlg1/Abcc1/Scaf8/Pik3cd/Mgmt/Acvr2a/Prkce/Add3/Pmp22/Pdlim5/Sri/Amph/Spop/Gcnt1/Arhgef9/Pten,FALSE,25,36
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,HALLMARK_UV_RESPONSE_UP,HALLMARK_UV_RESPONSE_UP,137,0.1982980493140799,0.9186615476517511,0.6608187134502924,0.8547008547008548,0.7737291947818262,4419,"tags=32%, list=25%, signal=24%",Il6st/Cdc5l/Sigmar1/Col2a1/Ctsl/Cdc34/Alas1/Sod2/Grina/Fkbp4/Dlg4/Creg1/Mrpl23/Bsg/Tars1/Hmox1/Cyb5r1/Cebpg/Pdlim3/Tap1/Rpn1/Ppt1/Atp6v1c1/Ykt6/Dgat1/Selenow/Olfm1/Bcl2l11/Il6/Eif5/Nup58/Tmbim6/Sult1a1/Klhdc3/Bid/Nptxr/Cdk2/Amd1/Cck/Stard3/H2ax/Nat2/Hspa2/Slc25a4,FALSE,26,37
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,HALLMARK_APICAL_JUNCTION,HALLMARK_APICAL_JUNCTION,161,0.1917553248273848,0.9178360616553778,0.6666666666666666,0.8547008547008548,0.7737291947818262,3191,"tags=21%, list=18%, signal=17%",Nfasc/Wnk4/Dlg1/Ikbkg/Baiap2/Ptprc/Cd34/Cdh1/Dsc3/Cldn15/Vcl/Ldlrap1/Nectin3/Cadm2/Negr1/Actn4/Sgce/Pten/Lamc2/Cadm3/Crat/Nlgn3/Vcan/Mmp9/Msn/Tspan4/Thbs3/Tsc1/Hadh/Icam2/Cdh3/Tgfbi/Sdc3/Arhgef6,FALSE,27,38
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_FATTY_ACID_METABOLISM,134,0.1970224422620961,0.9100086973913409,0.6621621621621622,0.8547008547008548,0.7737291947818262,2859,"tags=20%, list=16%, signal=17%",Sdha/Hsdl2/Acsl4/Acsl5/Alad/Tdo2/Etfdh/Gapdhs/Idi1/Fasn/Gpd2/Cel/Crat/Hmgcs1/Acadl/Reep6/Sdhd/D2hgdh/Sucla2/Ncaph2/Eci2/Hadhb/Acsm3/Bphl/Idh3g/Hadh/Pts,FALSE,28,39
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,44,0.23112256412995297,0.8647835424815944,0.6966292134831461,0.8707628059887156,0.7882694875266266,1218,"tags=14%, list=7%, signal=13%",Lsp1/Ercc2/Abcc1/Sod2/Sbno2/Prdx4,FALSE,29,42
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,HALLMARK_ANGIOGENESIS,HALLMARK_ANGIOGENESIS,24,0.25843880964286625,0.8364339106779446,0.7140255009107468,0.8707628059887156,0.7882694875266266,4388,"tags=38%, list=25%, signal=28%",Vegfa/Spp1/Jag2/Vcan/Jag1/Lrpap1/Ptk2/Fstl1/App,FALSE,30,43
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,HALLMARK_DNA_REPAIR,HALLMARK_DNA_REPAIR,144,-0.18540824920695137,-0.8803024955925779,0.7576374745417516,0.9019493744544661,0.8165015389798326,3238,"tags=21%, list=18%, signal=17%",Eif1b/Polr1h/Pde6g/Upf3b/Supt5/Cstf3/Polr2d/Polb/Ercc3/Ada/Taf9/Nt5c3/Pom121/Ssrp1/Cox17/Snapc4/Nelfe/Gpx4/Pole4/Rfc3/Dctn4/Nelfcd/Npr2/Ak1/Ncbp2/Surf1/Polr2a/Taf6/Rad52/Rnmt,FALSE,39,40
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_IL2_STAT5_SIGNALING,179,-0.1785040217378856,-0.8649825388225495,0.8115631691648822,0.9116809116809117,0.8253111411006148,2436,"tags=16%, list=14%, signal=14%",Traf1/Hk2/Snx9/Plpp1/Ahr/She/Eno3/Pus1/Abcb1a/Slc1a5/Huwe1/Hipk2/Dennd5a/Arl4a/Car2/Swap70/Gpx4/Tnfrsf9/Prkch/Alcam/Il3ra/Odc1/Cdc6/Pdcd2l/Bhlhe40/Rhob/Lif/Ahnak/Itgav,FALSE,38,41
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_PI3K_AKT_MTOR_SIGNALING,95,0.18984056985371606,0.8266554332373586,0.8097087378640777,0.9116809116809117,0.8253111411006148,5225,"tags=36%, list=30%, signal=25%",Mapk8/Lck/Cltc/Ppp2r1b/E2f1/Traf2/Csnk2b/Pten/Akt1s1/Mknk2/Arhgdia/Prkag1/Rit1/Smad2/Nod1/Cdk1/Dusp3/Tbk1/Mknk1/Acaca/Cfl1/Egfr/Cdk2/Nfkbib/Gna14/Slc2a1/Pin1/Ralb/Rps6ka3/Hsp90b1/Stat2/Prkaa2/Pik3r3/Raf1,FALSE,31,44
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_HEDGEHOG_SIGNALING,28,-0.2311154923593034,-0.7800106811061351,0.8205128205128205,0.9116809116809117,0.8253111411006148,4054,"tags=29%, list=23%, signal=22%",Amot/Nf1/Unc5c/Ldb1/Ets2/Tle3/Cdk5r1/Cdk6,FALSE,35,49
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,HALLMARK_SPERMATOGENESIS,HALLMARK_SPERMATOGENESIS,88,-0.1897059276083323,-0.8223646888247806,0.8389830508474576,0.9119380987472365,0.8255439630764457,2479,"tags=15%, list=14%, signal=13%",Acrv1/Art3/She/Htr5a/Arl4a/Agfg1/Phf7/Mast2/Pebp1/Tulp2/Tktl1/Zc3h14/Nos1,FALSE,37,45
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,HALLMARK_KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_DN,124,-0.17784130970231135,-0.8172816563495653,0.8886554621848739,0.9125914516750097,0.8261354194110614,3597,"tags=23%, list=20%, signal=18%",Tshb/P2rx6/Serpina10/Wnt16/Btg2/Gamt/Itgb1bp2/Ptprj/Chrng/Kmt2d/Tfcp2l1/Prkn/Tex15/Mfsd6/Tent5c/Copz2/Tgm1/Coq8a/Edn1/Arpp21/Tcf7l1/Igfbp2/Abcg4/Thrb/Ryr1/Myh7/Kcnq2/Nos1,FALSE,36,46
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,HALLMARK_COAGULATION,HALLMARK_COAGULATION,102,0.17725437145493445,0.7861455860957264,0.8939393939393939,0.9125914516750097,0.8261354194110614,4641,"tags=27%, list=26%, signal=20%",Lta4h/Ctsl/C1s1/Prep/Ctso/Gng12/Ctsh/Trf/Ctsb/Lamp2/C1qa/Capn2/Mmp9/Cd9/Tmprss6/Capn5/Usp11/Pros1/Wdr1/Casp9/Serpine1/Cfh/Sirt2/Clu/Lgmn/Gp9/Itgb3/C8g,FALSE,32,47
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,HALLMARK_BILE_ACID_METABOLISM,HALLMARK_BILE_ACID_METABOLISM,89,0.1808991615988966,0.7833555183969676,0.8943396226415095,0.9125914516750097,0.8261354194110614,3938,"tags=26%, list=22%, signal=20%",Lck/Sult2b1/Acsl5/Slc23a1/Abca6/Efhc1/Bmp6/Npc1/Pex11a/Idi1/Abca5/Rxrg/Pnpla8/Scp2/Amacr/Soat2/Ch25h/Abcd3/Cyp27a1/Atxn1/Retsat/Cat/Ephx2,FALSE,33,48
treatment_48h,48 h: isoflurane plus laparotomy minus source-labelled control,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,106,-0.16101837754236445,-0.7245706308136064,0.971252566735113,0.971252566735113,0.8792391656759971,4475,"tags=27%, list=25%, signal=21%",Eif4a1/Sec11a/Atf3/Bag3/Pdia6/Psat1/Eif4a3/Srpra/Sdad1/Tatdn2/Ddx10/Cnot6/Atf4/Exosc5/Hyou1/Dnajb9/Dctn1/Wfs1/Exosc1/Zbtb17/Aldh18a1/Exosc9/Fus/Pop4/Lsm1/Asns/Khsrp/Calr/Fkbp14,FALSE,34,50
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),HALLMARK_INTERFERON_GAMMA_RESPONSE,HALLMARK_INTERFERON_GAMMA_RESPONSE,180,0.492424763410377,2.365226167247039,4.715520540825332e-13,2.357760270412666e-11,1.7869340996811784e-11,3511,"tags=41%, list=16%, signal=35%",Psmb9/Ifit3/Mx2/Lgals3bp/Pla2g4a/Mvp/Wars1/Mthfd2/Eif4e3/Il10ra/Ifit2/Ifitm3/B2m/Irf4/Samd9l/Slamf7/Tap1/Batf2/Nampt/Epsti1/Trim21/Ifih1/Fgl2/St3gal5/Ogfr/Icam1/Bank1/Ptgs2/Bst2/H2-DMa/Ifnar2/Irf9/Apol6/Dhx58/Il7/Ifi30/Cxcl10/Irf1/Rsad2/Hif1a/Tapbp/Ptpn2/Pim1/Pde4b/Ly6e/Rnf213/Stat1/Psme2/Rnf31/Tdrd7/Rapgef6/Ptpn6/Psmb2/Usp18/Cfh/Irf8/C1s1/Oas2/Trim14/Tor1b/Cdkn1a/Lap3/Rtp4/Psme1/Herc6/Irf7/Ifi35/Itgb7/Fcgr1/Oas3/Pml/Irf5/Rigi/Cd69,TRUE,2,2
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),HALLMARK_INTERFERON_ALPHA_RESPONSE,HALLMARK_INTERFERON_ALPHA_RESPONSE,92,0.6033782211115082,2.624158343520711,2.9255319877419276e-12,7.313829969354819e-11,5.5431132399320733e-11,3053,"tags=48%, list=14%, signal=41%",Psmb9/Ifit3/Mx2/Lgals3bp/Wars1/Ifit2/Ifitm3/B2m/Samd9l/Tap1/Oas1a/Lpar6/Batf2/Epsti1/Trim21/Ifih1/Ogfr/Bst2/Irf9/Dhx58/Il7/Gmpr/Csf1/Ifi30/Cxcl10/Irf1/Rsad2/Parp9/Ly6e/Psme2/Rnf31/Tdrd7/Usp18/C1s1/Cd47/Trim14/Lap3/Rtp4/Nub1/Psme1/Cnp/Herc6/Irf7/Ifi35,TRUE,1,1
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_INFLAMMATORY_RESPONSE,179,0.3565581831122081,1.708914471375484,7.737301742926637e-5,0.001289550290487773,9.77343378053891e-4,3728,"tags=31%, list=17%, signal=26%",Csf3r/Il1r1/Ptafr/Axl/Ebi3/Lpar1/Tlr2/F3/Gna15/Il10ra/Nampt/Clec5a/Acvr2a/Rhog/Adgre1/Cd48/Gnai3/Icam1/Ptpre/Irak2/Bst2/Csf1/Abca1/Emp3/Mmp14/Cxcl10/Irf1/Hif1a/Tapbp/Pde4b/Ly6e/Ifnar1/Scn1b/Hrh1/Cd82/Cybb/Osmr/Nod2/Gpr183/Chst2/Sema4d/Hpn/Slc11a2/Cdkn1a/Rtp4/Has2/Marco/Best1/Irf7/Cd69/C3ar1/Osm/Slc28a2/P2rx4/Atp2b1,TRUE,5,5
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),HALLMARK_MTORC1_SIGNALING,HALLMARK_MTORC1_SIGNALING,196,0.3428192769166374,1.666494033757315,1.0500718723079109e-4,0.0013125898403848885,9.94804931660126e-4,2467,"tags=27%, list=11%, signal=24%",Coro1a/Fads1/Actr3/Mllt11/Rpn1/Cd9/Ung/Wars1/Atp6v1d/Mthfd2/Pgm1/Idi1/Add3/Ctsc/Nampt/Sytl2/Cct6a/Fgl2/Hprt1/Canx/Itgb2/Ssr1/Nfkbib/Nupr1/Phgdh/Psmd14/Hmgcr/Ppia/Hsp90b1/Psmg1/Qdpr/Plk1/Ifi30/Ccnf/Acsl3/Me1/Hmbs/Lta4h/Arpc5l/Rrm2/Psph/Acly/Rab1a/M6pr/Tpi1/Gmps/Glrx/Actr2/Lgmn/Aldoa/Slc2a1/Egln3,TRUE,7,7
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_IL6_JAK_STAT3_SIGNALING,81,0.43012220240678223,1.834062236139734,2.106328428134823e-4,0.0017593342823638666,0.0013333901929494568,3369,"tags=33%, list=16%, signal=28%",Il6st/Il13ra1/Csf3r/Il1r1/Ebi3/Cd9/Tlr2/Acvrl1/Ltb/Irf9/Il7/Csf1/Cxcl10/Irf1/Tnf/Ptpn2/Pim1/Tyk2/Stat1/Ifnar1/Il17rb/Osmr/Cxcl2/Cd36/Tnfrsf1a/A2m/Il2rg,TRUE,3,3
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),HALLMARK_PROTEIN_SECRETION,HALLMARK_PROTEIN_SECRETION,94,0.4054675903979491,1.780549065700536,2.1112011388366397e-4,0.0017593342823638666,0.0013333901929494568,3397,"tags=37%, list=16%, signal=31%",Cltc/Bnip3/Ctsc/Copb2/Rab9/Yipf6/Atp6v1h/Scamp1/Golga4/Tpd52/Cope/Arfgef2/Arfgap3/Sec22b/Abca1/Cav2/Adam10/Rab22a/Anp32e/Gosr2/Tom1l1/M6pr/Lamp2/Ergic3/Lman1/Scrn1/Sec24d/Bet1/Ppt1/Sgms1/Stx7/Igf2r/Ap2b1/Ap2m1/Cog2,TRUE,4,4
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),HALLMARK_COMPLEMENT,HALLMARK_COMPLEMENT,174,0.35098665379858895,1.679834185172243,3.0095055311189783e-4,0.0021496468079421275,0.0016292060018087704,3321,"tags=29%, list=15%, signal=24%",Psmb9/Cpm/Pla2g4a/Ctso/Ctsh/F3/Itgam/Ctsl/Zeb1/Gpd2/Gca/Calm1/Ctsc/Kcnip3/Ctss/Rhog/Gnai3/Usp15/Ctsb/Lipa/Mmp14/Irf1/Gmfb/Vcpip1/Me1/Pim1/Lta4h/S100a9/Lamp2/Cfh/Pdp1/Lgmn/Prep/C1qa/Ctsd/Ltf/C1s1/Plek/Cd36/Cr2/Dgkg/Lap3/Prkcd/Gp9/Msrb1/Prcp/Irf7/Hpcal4/Akap10/Fcer1g,TRUE,6,6
