estimand,contrast,ensembl,symbol,baseMean,log2FoldChange,lfcSE,ci95_low,ci95_high,stat,pvalue,padj,direction,feature_universe,symbol_mapping,estimand_note
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075227,Znhit2,11.822043121385388,-0.0925105071223192,0.35236829439297335,-0.7831396734263538,0.5981186591817154,-0.26253924826490854,0.7929057304745591,0.9637498095568986,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075229,Mix23,8.333159954213505,-0.23806598983783073,0.5415746421627853,-1.299532783417057,0.8234008037413953,-0.4395811238264612,0.660240514618976,0.9271793301494198,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075232,Amd1,33.4945358513065,0.3802542635962736,0.40517343348774487,-0.4138710735321411,1.1743796007246883,0.9384975227102964,0.34798878946391626,0.8174105932681683,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075249,Fsip2,9.00222144002132,0.6377934116360274,0.5441234243664523,-0.42866890326682283,1.7042557265388778,1.1721484190441522,0.241137473210101,0.7643712261430511,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075254,Heg1,12.708790551467551,0.7768089917109149,0.41535468465538367,-0.03727123102362828,1.590889214445458,1.8702304811017765,0.06145181862325133,0.5828403915580815,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075256,Cerkl,31.49408227651525,0.23086208808563433,0.32762582326627954,-0.41127272592155817,0.8729969020928269,0.7046516839974485,0.48102702613907605,0.869950147855947,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075266,Cenpw,30.605272582007743,0.23827799333580257,0.22824115904661404,-0.20906645818523917,0.6856224448568443,1.0439746903280434,0.29649709960023607,0.7946055477107968,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075268,NA,1.5153446584304446,-0.26426477911936397,1.2033745282076254,-2.6228355143191884,2.0943059560804604,-0.2196031018813195,0.826180275429673,NA,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075270,Pde11a,1.7576310611597183,1.0284440693428556e-4,1.1627810090779374,-2.278906055292964,2.2791117441068325,8.844692692034864e-5,0.9999294295626519,NA,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075271,Ift70a1,5.947079796566665,-1.034647076824547,0.5157524627857224,-2.045503328822397,-0.02379082482669692,-2.0060923630614007,0.044846394513049885,NA,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075272,Ift70a2,1.7291880088115184,-1.496187916687949,1.3830370652292439,-4.20689075382124,1.2145149204453416,-1.0818133181701461,0.2793354875146458,NA,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075273,Ift70b,4.210175138467858,0.8024792230989249,0.7276669062660064,-0.6237217059241306,2.2286801521219806,1.1028112123675033,0.27010915791696916,NA,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075279,Mrpl23-ps1,24.884074377297956,-0.028057965972835282,0.22872252039193613,-0.476345868394258,0.42022993644858747,-0.12267251132400732,0.9023664322112264,0.9866424384034763,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075284,Wipf1,24.863417358960092,-0.04600292398083355,0.38174399288352234,-0.7942074013470517,0.7022015533853847,-0.12050726360707908,0.9040813260521128,0.9866424384034763,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075286,Gm1968,1.191158704000578,0.7942025737769799,1.6261137652924709,-2.39292184096108,3.98132698851504,0.4884052953294664,0.6252627918398881,NA,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075289,Carns1,2.2288407708009763,-0.5969352789326811,0.718507526628844,-2.0051841537461685,0.8113135958808065,-0.8307989225018058,0.4060872314684366,NA,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075296,Aldh3b2,0.6450791754256107,1.3276587174948407,1.929727957462829,-2.454538579092344,5.109856014082026,0.68800304849209,0.4914508616417012,NA,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075297,H60b,2.6841325521791926,-0.13340534510069382,0.6929338972443574,-1.4915308273666124,1.2247201371652248,-0.19252246950425855,0.8473329689930567,NA,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075302,Erich2,1.7278438296050185,0.29259278432800007,1.1694615697951227,-1.9995097737741145,2.5846953424301145,0.2501944415148753,0.8024369836210096,NA,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075307,Klhl41,25.33934319224132,0.32034767121321356,0.4040444264246164,-0.4715648527331781,1.1122601951596052,0.7928525930872644,0.4278637103814022,0.8503638483857605,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075312,NA,1.064822407802925,-1.9572116628749128,1.8941151374686596,-5.669609114885618,1.7551857891357923,-1.033311874319624,0.30145797211912095,NA,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075316,Scn9a,4.8778289996974395,0.24240391184238394,0.6509213197610861,-1.0333784316586245,1.5181862553433925,0.3724012480208142,0.7095941248537676,NA,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075318,Scn2a,6.067923980263537,-0.6625401540789858,0.7769884567429342,-2.185409545698494,0.8603292375405224,-0.8527026989001801,0.39382419383733813,NA,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075324,Fign,4.785814430155238,-0.413715000941319,0.6092075722578916,-1.6077399016758687,0.7803098997932305,-0.6791035104963927,0.49707227832526873,NA,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075325,Gm13582,0.4928949197846971,1.2861157231053428,2.0083052377322193,-2.6500902128129566,5.222321659023642,0.6403985305329514,0.5219135379573345,NA,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075327,Zbtb2,17.23298068854245,-0.3397448813253475,0.4592040169210206,-1.2397682160466692,0.560278453395974,-0.7398560744380007,0.4593873299263706,0.8624483227344969,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075370,Igll1,0.5892604372218011,2.2381529343148006,1.6786071471179476,-1.0518566182279034,5.5281624868575046,1.3333393332427748,0.18242047136841688,NA,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075376,Rc3h2,48.32504316727378,0.13098311848994776,0.1890927252473986,-0.2396318127334811,0.5015980497133766,0.6926925312360727,0.4885025271863437,0.8748931390902943,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075377,Or1b1,23.04716074543205,0.4467444222196543,0.2984752424751609,-0.13825630330852062,1.0317451477478292,1.4967553707803165,0.134456922798266,0.7075178968260504,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075378,Or12k8,2.650287338169795,0.5629693386849244,0.6767151561884059,-0.7633679952367483,1.889306672606597,0.8319147776382693,0.405457049980662,NA,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075379,Or12k5,1.2344176271731173,-0.058051712991976125,1.1488305024861585,-2.309718122205899,2.193614696221947,-0.05053113828919732,0.9596991363255674,NA,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075380,Or1l8,2.744398665328243,0.8386346726699538,0.6966691235969189,-0.5268117187210903,2.204081064060998,1.203777581443632,0.2286755568964639,NA,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075383,Or1n1,54.47155267541303,0.19415444483977626,0.21883180177492367,-0.23474800531108228,0.6230568949906348,0.8872313953685353,0.3749543327866041,0.829832206010609,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075387,Or1j13,17.805118744559834,0.5011366262604843,0.29013899761802586,-0.06752535958139871,1.0697986121023673,1.7272294671681512,0.08412646068979361,0.639001769435982,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075395,NA,15.322170895748405,0.3346316035341929,0.3785748427020753,-0.40736145361479054,1.0766246606831764,0.8839245660006412,0.37673693498244704,0.8299166261211786,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075408,Smim41,12.570045835006578,0.02157240765246153,0.3413902029905806,-0.6475400948838945,0.6906849101888175,0.06318988495711678,0.9496152993184334,0.9939393275912985,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075415,Fnbp1,133.027867647875,-0.49619183191308225,0.1781971202424156,-0.8454517697369701,-0.14693189408919438,-2.784510946294044,0.0053608511562740985,0.24327775627656914,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075416,NA,1.7486945187109264,1.3442294380036353,0.806037886557898,-0.23557578982462601,2.9240346658318965,1.6677000677276215,0.09537528197470262,NA,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075419,Dolk,11.523047734675888,-0.23050876653865388,0.38378570721853345,-0.982714930468213,0.5216973973909054,-0.6006184237793897,0.5480941639449861,0.8967837235024103,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075420,Erln,1.9034191631062318,-0.8802045273295942,0.8371514138868736,-2.5209911481546508,0.7605820934954621,-1.051428108139752,0.2930620119013005,NA,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075425,NA,1.4253779267194333,0.564368351592774,0.8647005770096831,-1.1304136367572077,2.2591503399427557,0.6526748872360867,0.5139658955826198,NA,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075427,Or10ad1c,0.8877464904293011,0.4562712689797828,1.2584342374344122,-2.010214513303791,2.922757051263357,0.36257060989534867,0.7169256682942996,NA,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075463,4930594M22Rik,2.1989535452499855,-0.20362174943225603,0.97154932108005565,-2.1078234279535057,1.7005799290889936,-0.2095845728201354,0.833991921334575,NA,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075467,Dnlz,14.58289489185672,-0.1215561891050968,0.34541465975523017,-0.7985564819575045,0.5554441037473109,-0.35191381046546977,0.7249029016453232,0.9455747597487684,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075469,Gm17205,7.88036527825352,0.2160989786255453,0.40271952377712994,-0.5732167838487511,1.0054147410998417,0.5365992107825823,0.5915444893971245,0.9084502153072648,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075470,Alg10,8.810114721812418,-0.5925623169726868,0.4033071908946292,-1.3830298858321801,0.19790525188680652,-1.469258000727053,0.14176282380879818,0.7083252950367286,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075486,Commd6,27.216701802088174,-0.07694692421247729,0.294555581212374,-0.6542652548339931,0.5003714064090385,-0.2612305762320582,0.7939147000976201,0.9637498095568986,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075502,Kbtbd6,2.874067216588707,0.779750290903578,0.6667676104392103,-0.5270902116151067,2.0865907934222627,1.1694483635609476,0.24222303392950278,NA,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075511,NA,5.655184129046498,0.16627137327701424,0.56057436153767215,-0.932434185993358,1.2649769325473865,0.2966089508998002,0.7667650764221842,NA,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075512,Gm1587,0.4972404547477215,1.9695728890037327,2.8266678374061036,-3.5705942685699497,7.509740046577415,0.6967825730847508,0.4859388737735041,NA,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075517,NA,0.5867103096551692,0.04433474169038488,1.8012064887700079,-3.485965105018679,3.5746345883994484,0.02461391404416925,0.9803629208601783,NA,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075520,Malrd1,1.8629030622571088,0.0053162818061545,0.7682063335447927,-1.5003404646372027,1.5109730282495117,0.006920382681073687,0.9944783775772698,NA,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075528,Aarsd1,17.64937655539002,0.05782926673546833,0.3677373436285229,-0.6629226825468663,0.7785812160178028,0.1572569871878057,0.8750423176621758,0.9793551852150912,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075534,NA,0.7604594088852937,0.9080445363077311,1.3741870969027208,-1.785312681641254,3.601401754256716,0.6607866849822502,0.5087491229593544,NA,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075538,NA,0.6224276627657895,1.760307404091345,1.7012765426339578,-1.5741333472140329,5.094748155396722,1.03469798117947,0.3008099791580029,NA,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075551,Cyp3a41a,1.015579330363482,0.9216500663864493,1.2116342063935532,-1.4531093405816846,3.2964094733545832,0.7606669253171335,0.4468560347704701,NA,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075552,Cyp3a41b,0.9688169347572813,1.4069585049494757,2.290379482079168,-3.0821027908551946,5.896019800754146,0.61429056449294706,0.5390233364943047,NA,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075553,Gm5464,3.9813050862378843,0.3368089996612737,0.6182614438691126,-0.8749611633519188,1.5485791626744663,0.5447679181698688,0.5859131461381726,NA,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075555,Gm10863,2.8034428281129107,-0.15527553321970816,0.6542676909612998,-1.4376166437520377,1.1270655773126212,-0.23732722151015215,0.8124029455489766,NA,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075558,NA,4.771270545280029,1.2738606321040185,0.7141446297873213,-0.12583712203182107,2.6735583862398578,1.7837572096332723,0.07446312547888635,NA,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075569,Pms2,1.8610123355365227,-1.4480636424519506,1.0979415813288629,-3.5999895989854758,0.7038623140815745,-1.318889517509053,0.18720605110518282,NA,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075570,Krt26,4.211236612284336,0.08258749827240444,0.5664129469519729,-1.0275614781306581,1.192736474675467,0.1458079281500025,0.8840730170383654,NA,More positive in combined exposure,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
treatment_6h,6 h: isoflurane plus laparotomy minus source-labelled control,ENSMUSG00000075576,Gm12359,2.1709944033702446,-1.0820607787178016,0.8433676549283288,-2.7350310081033298,0.5709094506677264,-1.283023806277889,0.19948373578532602,NA,More positive in source-labelled control,"26,317 Ensembl features with >=10 total counts across 15 old 6 h animals",org.Mm.eg.db 3.22.0; multiVals=first,"Old animals, 6 h: isoflurane-plus-laparotomy versus source-labelled control"
