estimand,contrast,ensembl,symbol,baseMean,log2FoldChange,lfcSE,ci95_low,ci95_high,stat,pvalue,padj,direction,feature_universe,symbol_mapping,estimand_note
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026576,Atp1b1,1.6684414947324904,0.9468035656279641,1.597941543989266,-2.1851043099913223,4.0787114412472505,0.5925145191883967,0.5535061011167377,NA,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026577,Blzf1,11.935782281204865,0.11598802874943157,0.43164118189514655,-0.7300131420093577,0.9619891995082209,0.2687140004579247,0.7881497771249429,NA,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026578,Ccdc181,4.108381760813045,-0.39775379625942797,0.7132666840520263,-1.795730808373709,1.000223215854853,-0.5576508831168335,0.577082803450863,NA,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026579,F5,2.9277113302394766,-0.9508111739210334,1.0722275526423213,-3.052338560331507,1.1507162124894403,-0.8867624895274534,0.3752067867327181,NA,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026580,Selp,1.4633530826126548,-1.1182658122048434,2.1579348956627036,-5.34774048868594,3.111208864276253,-0.5182110982367812,0.6043109922716621,NA,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026581,Sell,4.084322501360829,-0.13450508883843493,0.7717570094860555,-1.64712103224744,1.3781108545705703,-0.1742842464469579,0.861642079286352,NA,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026582,Sele,0.41418085695621176,-1.5741823560561001,1.9269435271388031,-5.350922269490733,2.2025575573785328,-0.8169322732532303,0.41396713320945727,NA,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026584,Scyl3,54.78104661594864,-0.20479201288785043,0.22935434515386371,-0.6543182690871918,0.24473424331149096,-0.8929066190154998,0.37190718219563806,0.8029180412540367,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026585,Kifap3,10.379995445866738,0.28228562914424593,0.5183214726956877,-0.7336057897530628,1.2981770480415546,0.544614961977427,0.5860183621845427,NA,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026586,Prrx1,2.491582303435507,0.26516681670121034,0.8895257649502117,-1.4782716459216458,2.0086052793240663,0.2980990850962616,0.7656275398329945,NA,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026587,Astn1,5.837916574850315,0.743329081680405,0.8653427027125848,-0.9527114499208116,2.4393696132816216,0.8589996533746637,0.390340707242509,NA,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026589,Sec16b,8.716961298218438,-0.5599313374828012,0.5770257368959166,-1.6908809999514824,0.57101832498588,-0.970374979277226,0.33185961570978373,NA,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026594,Ralgps2,49.144728290752454,0.03369707138837267,0.43275861373942964,-0.8144942255403897,0.881888368317135,0.07786574390096872,0.9379348490548736,0.9869324255332056,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026596,Abl2,24.335268720224292,-1.3591905201454846,0.5525878432089496,-2.442242791129692,-0.2761382491612774,-2.459682269252411,0.0139060065538616,0.4097674395741476,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026600,Soat1,80.02644665527616,0.35316794440698535,0.469788269108835,-0.5676001434057418,1.2739360322197124,0.7517598195394011,0.45219550937736325,0.8397857792888656,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026601,Axdnd1,5.461896673704252,0.08345351225997727,0.5646129785515962,-1.0231675909050368,1.1900746154249915,0.14780657801041144,0.8824954178624115,NA,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026602,Nphs2,0.5539825014866714,-3.6428626374324478,2.2047086762019563,-7.964012239191261,0.6782869643263649,-1.6523102016852376,0.09847133069649852,NA,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026603,Smyd2,2.879879277839454,-0.40132750336148265,0.8496282885820616,-2.0665683492287266,1.2639133425057612,-0.47235656904886625,0.6366722988842914,NA,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026604,Ptpn14,5.266295863736867,0.288749257665685,1.2504032924661455,-2.161996161718263,2.739494677049633,0.23092490191399814,0.8173731445923992,NA,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026605,Cenpf,14.04506862228962,0.04976548682271781,0.4490340852956348,-0.8303251481876128,0.9298561218330483,0.11082786018338281,0.911752852208672,NA,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026608,Kctd3,54.56782346394216,0.2521945399733898,0.30676045915790157,-0.3490449118570672,0.8534339918038468,0.8221220579265578,0.4110074326560667,0.8219251845859474,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026609,Ush2a,6.9844013008552235,-0.5626095907940523,1.184545830108246,-2.8842767558433158,1.759057574255211,-0.4749580611352453,0.6348168661248351,NA,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026610,Esrrg,2.8379074562247477,-2.9642709310605135,1.1458629462694878,-5.210121036967664,-0.718420825153363,-2.5869332285428195,0.009683435487997117,NA,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026611,Spata17,0.3001655487756314,2.131528297845566,3.0473131053891778,-3.841095638334131,8.104152234025262,0.6994779414284521,0.48425339369572407,NA,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026614,Slc30a10,0.5672553288403274,-2.3735007376895263,1.960829496026365,-6.216655929725025,1.469654454345973,-1.2104574836820041,0.22610339569223942,NA,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026615,Eprs1,54.40959738036274,0.1864787683717873,0.3525983145564602,-0.5046012291683994,0.8775587659119741,0.5288702772342015,0.5968954419984978,0.8998078772894745,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026616,Cr2,15.535995889864402,1.204321476043622,1.0933923327258503,-0.9386881170712793,3.3473310691585234,1.1014541075491384,0.2706990675514808,NA,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026617,Bpnt1,9.35636274073624,-0.5352559125809423,0.4876229047086396,-1.4909792438466822,0.42046741868479776,-1.0976841067397438,0.2723424521201947,NA,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026618,Iars2,15.218522104681151,0.01840513635664682,0.3728416804501603,-0.7123511292610587,0.7491614019743524,0.049364481820876056,0.9606288330370296,NA,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026620,Mark1,0.4384868791136627,-3.036521094179799,2.2056910498929936,-7.359596112992405,1.286553924632806,-1.376675620244781,0.16861255954472693,NA,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026622,Nek2,2.6715971420465365,0.7963637032114691,1.7786232127757977,-2.6896737358960148,4.282401142318953,0.44774165629415624,0.654339654492159,NA,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026623,Lpgat1,18.468063233308015,0.2333553144122458,0.5367367482358472,-0.8186293813091567,1.2853400101336483,0.4347667924345424,0.6637317110959768,NA,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026626,Ppp2r5a,218.89879490966254,-0.4148985062583519,0.28856596124575745,-0.9804773974642172,0.15068038494751346,-1.4377943416029004,0.15049241532925897,0.6400981778687596,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026627,Pacc1,73.71786322445433,0.34521592957554686,0.2863366742304036,-0.21599363936902222,0.9064254985201159,1.2056294587600243,0.22796039525055606,0.7058328903696348,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026628,Atf3,213.44040975623426,0.3091114131359349,0.7801657699056382,-1.2199853978500783,1.8382082241219482,0.39621247824461997,0.6919482866874522,0.9293898938526935,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026630,Batf3,8.468947004544995,0.9907141587147892,0.5433806474713219,-0.07429234022505682,2.055720657654635,1.8232415219886466,0.06826681883363783,NA,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026632,Tatdn3,9.289772393440444,0.5607956142040719,0.4521250555376222,-0.3253532111578391,1.446944439565983,1.2403550905561502,0.21484408409886918,NA,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026634,Angel2,36.95995829513454,0.32434645249842614,0.26970029169932264,-0.2042564058521929,0.8529493108490451,1.2026181004654832,0.22912413997534448,0.7061803425271841,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026637,Traf5,162.49729457905698,-0.5654250964114654,0.2920404070365749,-1.1378137762335698,0.006963583410638963,-1.9361193957679015,0.05285307952953104,0.5376215328727801,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026638,Irf6,2.163957668668177,0.1477130613576185,1.1962728970027714,-2.196938732449206,2.492364855164443,0.12347772964489079,0.9017288084937568,NA,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026639,Lamb3,18.284109309592505,-0.523334886957099,0.7233502155630187,-1.9410752576698997,0.8944054837557017,-0.7234875661850213,0.4693803903465021,NA,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026640,Plxna2,15.67607246334971,-0.743065394887487,0.5321659897786317,-1.7860915686507153,0.29996077887574124,-1.3963038021211847,0.1626230293472372,NA,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026641,Usf1,36.000815534642186,-0.17513212715932786,0.3032251329700915,-0.769442466988076,0.4191782126694202,-0.5775646808821812,0.5635580580941124,0.8886890135929633,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026643,Nmt2,16.561879316468854,0.1992629515510768,0.36184572154225675,-0.5099416306316554,0.908467533733809,0.5506848352435381,0.5818497419875863,NA,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026646,Suv39h2,1.1461470619564336,0.02187241029187827,1.6907898141876387,-3.2920147309430625,3.3357595515268192,0.012936208929308664,0.9896786864916848,NA,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026648,Dclre1c,34.266490453068656,-0.36498973207922425,0.252518279745051,-0.8599164658175342,0.12993700165908573,-1.4453992497007637,0.14834577404741126,0.6394872461682399,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026649,Cfap126,3.15349988137076,-0.7798911709035673,0.9539129619794764,-2.6495262207692662,1.0897438789621319,-0.817570577178452,0.4136024338879332,NA,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026650,Meig1,0.7105768831030839,1.3783092926574634,1.7721978719026041,-2.095134709750168,4.851753295065095,0.7777400675793228,0.43672226610356607,NA,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026655,Fam107b,22.04933754770209,1.0689288766965415,0.5746693829472295,-0.05740241689788417,2.1952601702909673,1.8600762602219556,0.06287473737046999,0.5458822510293355,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026656,Fcgr2b,186.82940666737002,-0.07533981451804991,0.21154977779014408,-0.48996975992418357,0.3392901308880838,-0.35613279912204154,0.721741115217999,0.9383877212591393,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026657,Frmd4a,273.9572146415396,0.1753921468030798,0.1722197639268231,-0.16215238791948372,0.5129366815256433,1.0184205506030346,0.3084781399900063,0.7598468428314906,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026659,Dusp12,23.938876931335525,-0.09493542400308627,0.3319081233811133,-0.7454633920063448,0.5555925440001722,-0.2860292271125788,0.7748557362818729,0.9461354784326491,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026662,Sephs1,13.440002638077619,0.23895261520109592,0.47239642204692894,-0.6869273584364677,1.1648325888386595,0.5058307049949625,0.6129755013375909,NA,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026663,Atf6,34.00774215737086,0.1781915584625857,0.27600863000126935,-0.36277541576214345,0.7191585326873149,0.6456014018901011,0.5185375292201435,0.8753833462891867,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026664,Phyh,19.442448653384968,0.1456784357582314,0.34967227056051275,-0.5396666209327188,0.8310234924491815,0.41661420713948466,0.6769606159315806,0.9250181376331305,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026667,Uhmk1,16.818886699564963,0.5758154809502097,0.42624689043790376,-0.2596130728302717,1.4112440347306912,1.3508966138348764,0.17672855308469476,NA,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026668,Ucma,0.2992449901996615,-1.4412934704232472,2.997369597051669,-7.31602992899985,4.433442988153356,-0.4808527689881689,0.6306211429631081,NA,Treatment contrast more positive in deposited 6 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
time_by_treatment,(48 h exposure − 48 h control) − (6 h exposure − 6 h control),ENSMUSG00000026669,Mcm10,5.1552934814780365,1.6456032447026019,0.8223026643349166,0.03391963821483679,3.2572868511903668,2.0012135629325436,0.04536937995734821,NA,Treatment contrast more positive in deposited 48 h experiment,"30,280 shared Ensembl features with >=10 total counts across all 32 old animals",org.Mm.eg.db 3.22.0; multiVals=first,Positive interaction = treatment contrast more positive in the deposited 48 h than 6 h experiment; not within-animal change
